id	name	def	synonyms	is_a	xrefs
CHEMONTID:0003560	Elisapterane, elisabane, cumbiane or colombiane diterpenoids	"Diterpenoids with a structure based on either the elisapterane, elisabane, cumbiane or colombiane skeleton. They derive from serrulatane. Elisapterane is a tetracyclic compound formed by C10-C15 cyclization of elisabethane. Elisabane (nor-elisapterane) results from the loss of the C17 carbon atom of elisapterane. Cumbiane is formed by C10-C16 cyclization of the elisabethane carbon skeleton. Meanwhile, the cleavage of the C15-C16 bond of cumbiane yields the seco-cumbiane skeleton. Colombiane is also a tetracyclic skeleton arises from the C12-C2 cyclization of the elisabethane skeleton."" [ISBN:3540211241]"	"['C20 isoprenoids (diterpenes)"" BROAD LIPIDMAPS_TERM [LIPIDMAPS:PR0104]', 'Diterpenes"" BROAD MeSH_TERM [MESH:D02.455.849.291]', 'diterpenoid"" RELATED ChEBI_TERM [CHEBI:23849]']"	CHEMONTID:0001551	"['ISBN:3540211241 ""J. Mulzer (2005). Natural Product Synthesis II: Targets, Methods, Concepts. Springer; 2005 edition (Feb. 11 2005)']"
CHEMONTID:0003561	Ileabethane, pseudopterane or nor-sandresane diterpenoids	"Diterpenoids with a structure based on either the ileabethane, the pseudopterane, or the nor-sandresane skeleton. Ileabethane is a tricyclic carbon skeleton arising from the C8-C14 of serrulatane. In the nor-sandresane skeleton, a cyclohexane ring is fused to a seven-membered saturated aliphatic carbocycle, which could stem from the rearrangement of an amphilectane-based precursor involving loss of a carbon atom and a 1,2-alkyl shift with ring expansion."" [ISBN:0849382165, ISBN:3540211241]"	"['C20 isoprenoids (diterpenes)"" BROAD LIPIDMAPS_TERM [LIPIDMAPS:PR0104]', 'Diterpenes"" BROAD MeSH_TERM [MESH:D02.455.849.291]', 'diterpenoid"" RELATED ChEBI_TERM [CHEBI:23849]']"	CHEMONTID:0001551	"['ISBN:0849382165 ""John W. Blunt and Murray H. G. Munro. (2007) Dictionary of Marine Natural Products. Chapman and Hall/CRC.', 'ISBN:3540211241 ""J. Mulzer (2005). Natural Product Synthesis II: Targets, Methods, Concepts. Springer; 2005 edition (Feb. 11 2005)']"
CHEMONTID:0003562	5,10-cycloaromadendrane sesquiterpenoids	"Aromadendrane sesquiterpenoids that arise from the C5-C10 cyclization of the aromadendrane skeleton."" []"	"['Aromadendrane sesquiterpenoids"" BROAD LIPIDMAPS_TERM [LIPIDMAPS:PR010343]', 'Sesquiterpenes"" BROAD MeSH_TERM [MESH:D02.455.849.765]', 'sesquiterpenoid"" RELATED ChEBI_TERM [CHEBI:26658]']"	CHEMONTID:0001781	
CHEMONTID:0003563	Rotundane sesquiterpenoids	"Sesquiterpenoids with a structure based on the rotundane skeleton, which arise by a C10-C12 cyclization of bicyclic guaiane skeleton."" [ISBN:9780412466205]"	"['Rotundane sesquiterpenoids"" RELATED LIPIDMAPS_TERM [LIPIDMAPS:PR010385]', 'Sesquiterpenes"" BROAD MeSH_TERM [MESH:D02.455.849.765]', 'sesquiterpenoid"" RELATED ChEBI_TERM [CHEBI:26658]']"	CHEMONTID:0001550	"['ISBN:9780412466205 ""John Buckingham (1993). Dictionary of Natural Products. Chapman and Hall/CRC; 1 edition (Dec 2 1993)']"
CHEMONTID:0003564	Maaliane sesquiterpenoids	"Cycloeudesmane sesquiterpenoids that arise from the C7-C11 cyclization of the eudesmane skeleton."" [ISBN:0849382165]"	"['C15 isoprenoids (sesquiterpenes)"" BROAD LIPIDMAPS_TERM [LIPIDMAPS:PR0103]', 'Sesquiterpenes"" BROAD MeSH_TERM [MESH:D02.455.849.765]', 'sesquiterpenoid"" RELATED ChEBI_TERM [CHEBI:26658]']"	CHEMONTID:0000101	"['ISBN:0849382165 ""John W. Blunt and Murray H. G. Munro. (2007) Dictionary of Marine Natural Products. Chapman and Hall/CRC.']"
CHEMONTID:0003565	Aristolane sesquiterpenoids	"Sesquiterpenoids with a structure based on the aristolane skeleton. Aristolanes arise from the C6,C11 cyclization of the bicyclic eremophilane skeleton."" [ISBN:0849382165]"	"['Aristolane sesquiterpenoids"" RELATED LIPIDMAPS_TERM [LIPIDMAPS:PR010327]', 'Sesquiterpenes"" BROAD MeSH_TERM [MESH:D02.455.849.765]', 'sesquiterpenoid"" RELATED ChEBI_TERM [CHEBI:26658]']"	CHEMONTID:0001550	"['ISBN:0849382165 ""John W. Blunt and Murray H. G. Munro. (2007) Dictionary of Marine Natural Products. Chapman and Hall/CRC.']"
CHEMONTID:0003566	Cholestane steroids	"Steroids with a structure containing the 27-carbon cholestane skeleton."" []"	"['a cholestane steroid"" RELATED CHEMONT_TERM []', 'a cholestanoid"" RELATED CHEMONT_TERM []', 'cholestanoid"" RELATED ChEBI_TERM [CHEBI:50401]', 'Cholestanoids"" RELATED CHEMONT_TERM []', 'Sterol Lipids"" RELATED LIPIDMAPS_TERM [LIPIDMAPS:ST]']"	CHEMONTID:0000258	
CHEMONTID:0003567	Ergostane steroids	"Steroids with a structure based on the ergostane skeleton, which arises from the methylation of cholestane at the 24-position."" []"	"['24-methylcholestane steroids"" RELATED CHEMONT_TERM []', '<new synonym>"" RELATED CHEMONT_TERM []', 'ergostanoid"" RELATED ChEBI_TERM [CHEBI:50403]', 'Ergosterols and C24-methyl derivatives"" RELATED LIPIDMAPS_TERM [LIPIDMAPS:ST0103]']"	CHEMONTID:0000258	
CHEMONTID:0003568	Androstane steroids	"Steroids with a structure based on the 19-carbon androstane skeleton."" []"	"['Androstanes"" RELATED CHEMONT_TERM []', 'androstanoid"" RELATED ChEBI_TERM [CHEBI:50402]', 'C19 steroids (androgens) and derivatives"" RELATED LIPIDMAPS_TERM [LIPIDMAPS:ST0202]']"	CHEMONTID:0000258	
CHEMONTID:0003569	Pregnane steroids	"Steroids with a structure based on the 21-carbon pregnane skeleton."" []"	"['A C(21) steroid"" RELATED UniProt_TERM []', 'C21 steroids (gluco/mineralocorticoids, progestogins) and derivatives"" RELATED LIPIDMAPS_TERM [LIPIDMAPS:ST0203]', 'Pregnanes"" RELATED CHEMONT_TERM []', 'steroid"" RELATED ChEBI_TERM [CHEBI:35341]']"	CHEMONTID:0000258	
CHEMONTID:0003570	Estrogens and derivatives	"Steroids with a structure containing a 3-hydroxylated estrane."" []"	"['C18 steroids (estrogens) and derivatives"" BROAD LIPIDMAPS_TERM [LIPIDMAPS:ST0201]', 'estrogen"" RELATED ChEBI_TERM [CHEBI:50114]']"	CHEMONTID:0001466	
CHEMONTID:0003571	N-substituted N'-hydroxyguanidines	"Compounds containing a guanidine group in which one of the hydrogens attached to the nitrogen at position 1 is substituted by a hydroxyl group, while the nitrogen at position 2 is substituted."" [DOI:10.1039/A801543K]"	"['guanidines"" RELATED ChEBI_TERM [CHEBI:24436]']"	CHEMONTID:0003280	
CHEMONTID:0003572	Guanidinoglycosides	"Aminoglycoside analogs in which amine groups of natural aminoglycoside antibiotics have been converted into guanidine groups."" [PMID:11722234]"	"['guanidines"" RELATED ChEBI_TERM [CHEBI:24436]', 'N-glycosyl compound"" RELATED ChEBI_TERM [CHEBI:21731]']"	CHEMONTID:0003305	
CHEMONTID:0003573	4,5-disubstituted 2-deoxystreptamines	"2-deoxystreptamine aminoglycosides that a glycosidically linked to a pyranose of furanose unit at the C4- and C5-positions."" [PCMID:PMC90670]"	"['2-deoxystreptamine derivative"" RELATED ChEBI_TERM [CHEBI:61800]']"	CHEMONTID:0003575	"['PCMID:PMC90670 ""Recht MI and Puglisi JD (2001). Aminoglycoside Resistance with Homogeneous and Heterogeneous Populations of Antibiotic-Resistant Ribosomes. Antimicrob Agents Chemother., 45(9): 2414–2419']"
CHEMONTID:0003574	4,6-disubstituted 2-deoxystreptamines	"2-deoxystreptamine aminoglycosides that a glycosidically linked to a pyranose of furanose unit at the C4- and C6-positions."" [PCMID:PMC90670]"	"['2-deoxystreptamine derivative"" RELATED ChEBI_TERM [CHEBI:61800]']"	CHEMONTID:0003575	"['PCMID:PMC90670 ""Recht MI and Puglisi JD (2001). Aminoglycoside Resistance with Homogeneous and Heterogeneous Populations of Antibiotic-Resistant Ribosomes. Antimicrob Agents Chemother., 45(9): 2414–2419']"
CHEMONTID:0003575	2-deoxystreptamine aminoglycosides	"Aminoglycosides containing the 2-deoxystreptamine (1,3-diaminocyclohexane-4,5,6-triol) core."" [PCMID:PMC90670]"	"['amino cyclitol"" RELATED ChEBI_TERM [CHEBI:61689]']"	CHEMONTID:0001675	"['PCMID:PMC90670 ""Recht MI and Puglisi JD (2001). Aminoglycoside Resistance with Homogeneous and Heterogeneous Populations of Antibiotic-Resistant Ribosomes. Antimicrob Agents Chemother., 45(9): 2414–2419']"
CHEMONTID:0003576	Streptamine aminoglycosides	"Aminoglycosides containing the aminocyclitol the streptamine (1,3-diaminocyclohexane-2,4,5,6-tetrol) core."" []"	"['amino cyclitol"" RELATED ChEBI_TERM [CHEBI:61689]']"	CHEMONTID:0001675	
CHEMONTID:0003577	6-beta-hydroxysteroids	"Steroids carrying a beta-hydroxyl group at the 6-position of the steroid backbone."" []"	"['6beta-hydroxy steroid"" RELATED ChEBI_TERM [CHEBI:36851]', 'Sterol Lipids"" BROAD LIPIDMAPS_TERM [LIPIDMAPS:ST]']"	CHEMONTID:0003578	
CHEMONTID:0003578	6-hydroxysteroids	"Steroids carrying a hydroxyl group at the 6-position of the steroid backbone."" []"	"['6-hydroxy steroid"" RELATED ChEBI_TERM [CHEBI:36849]', 'Sterol Lipids"" BROAD LIPIDMAPS_TERM [LIPIDMAPS:ST]']"	CHEMONTID:0001295	
CHEMONTID:0003579	2'-prenylated isoflavanones	"Isoflavanones featuring a C5-isoprenoid unit at the 2'-position."" []"	"['2\'-prenylisoflavanones"" RELATED CHEMONT_TERM []', 'isoflavanones"" RELATED ChEBI_TERM [CHEBI:38741]']"	CHEMONTID:0001827	
CHEMONTID:0003580	2'-prenylated isoflavones	"Isoflavones featuring a C5-isoprenoid unit at the 2'-position."" [PMID:21477824]"	"['2\'-prenylisoflavones"" RELATED CHEMONT_TERM []', 'isoflavones"" RELATED ChEBI_TERM [CHEBI:38757]']"	CHEMONTID:0000494	
CHEMONTID:0003581	Capnellane and isocapnellane sesquiterpenoids	"Sesquiterpenes with a structure characterized by the presence of a tricyclo[6.3.0.0^2,6]undecane ring system, which is also found in the hirsutane group. However, capnellanes carry two methyl groups at the 3-position."" [DOI:10.1016/S0040-4039(01)92222-1]"	"['Precapnellane and capnellane sesquiterpenoids"" RELATED LIPIDMAPS_TERM [LIPIDMAPS:PR010372]', 'Sesquiterpenes"" BROAD MeSH_TERM [MESH:D02.455.849.765]', 'sesquiterpenoid"" RELATED ChEBI_TERM [CHEBI:26658]']"	CHEMONTID:0003583	"['ISBN:9780412466205 ""John Buckingham (1993). Dictionary of Natural Products. Chapman and Hall/CRC; 1 edition (Dec 2 1993)']"
CHEMONTID:0003582	Angular triquinanes	"Triquinane with a structure based on a [6.3.0.0^1,5] undecane carbon skeleton."" []"	"['C15 isoprenoids (sesquiterpenes)"" BROAD LIPIDMAPS_TERM [LIPIDMAPS:PR0103]', 'Sesquiterpenes"" BROAD MeSH_TERM [MESH:D02.455.849.765]', 'sesquiterpenoid"" RELATED ChEBI_TERM [CHEBI:26658]']"	CHEMONTID:0002004	
CHEMONTID:0003583	Linear triquinanes	"Triquinane with a structure based on a [6.3.0.0^2,6] undecane carbon skeleton."" []"	"['C15 isoprenoids (sesquiterpenes)"" BROAD LIPIDMAPS_TERM [LIPIDMAPS:PR0103]', 'Sesquiterpenes"" BROAD MeSH_TERM [MESH:D02.455.849.765]', 'sesquiterpenoid"" RELATED ChEBI_TERM [CHEBI:26658]']"	CHEMONTID:0002004	
CHEMONTID:0003584	Precapnellane sesquiterpenoids	"Sesquiterpenes with a structure characterized by the presence of a precapnellane skeleton. Precapnellane is a bicyclic compound made up of a cyclopentane fused to a cyclooctane and carrying one methyl group at the 1- and 5-position, as well as two methyl groups at the 8-position."" [ISBN:9780412466205]"	"['C15 isoprenoids (sesquiterpenes)"" BROAD LIPIDMAPS_TERM [LIPIDMAPS:PR0103]', 'Sesquiterpenes"" BROAD MeSH_TERM [MESH:D02.455.849.765]', 'sesquiterpenoid"" RELATED ChEBI_TERM [CHEBI:26658]']"	CHEMONTID:0001550	"['ISBN:9780412466205 ""John Buckingham (1993). Dictionary of Natural Products. Chapman and Hall/CRC; 1 edition (Dec 2 1993)']"
CHEMONTID:0003585	Propellane triquinanes	"Triquinane with a structure based on a [3.3.3] carbon skeleton."" []"	"['C15 isoprenoids (sesquiterpenes)"" BROAD LIPIDMAPS_TERM [LIPIDMAPS:PR0103]', 'Sesquiterpenes"" BROAD MeSH_TERM [MESH:D02.455.849.765]', 'sesquiterpenoid"" RELATED ChEBI_TERM [CHEBI:26658]']"	CHEMONTID:0002004	
CHEMONTID:0003586	Pentalenane and rearranged pentalenane sesquiterpenoids	"Sesquiterpenoids with a structure characterized by a Decahydro-1,4,7,7-tetra-methylcyclopenta[c]-pentalene (pentalenane sesquiterpenoids) or a Decahydro-1,4,6,7-tetra-methylcyclopenta[c]-pentalene skeleton (rearranged pentalenane sesquiterpenoids)."" [ISBN:9780412466205]"	"['Pentalenane sesquiterpenoids"" RELATED LIPIDMAPS_TERM [LIPIDMAPS:PR010374]', 'Sesquiterpenes"" BROAD MeSH_TERM [MESH:D02.455.849.765]', 'sesquiterpenoid"" RELATED ChEBI_TERM [CHEBI:26658]']"	CHEMONTID:0003582	"['ISBN:9780412466205 ""John Buckingham (1993). Dictionary of Natural Products. Chapman and Hall/CRC; 1 edition (Dec 2 1993)']"
CHEMONTID:0003587	2'-prenylated flavones	"Flavones that features a C5-isoprenoid substituent at the 2'-position."" [PMID:15790308]"	"['2\'-Prenylflavones"" RELATED CHEMONT_TERM []', 'flavones"" RELATED ChEBI_TERM [CHEBI:24043]', 'Flavones and Flavonols"" BROAD LIPIDMAPS_TERM [LIPIDMAPS:PK1211]']"	CHEMONTID:0001615	"['PMID:15790308 ""Botta B et al (2005). Prenylated flavonoids: pharmacology and biotechnology. Curr Med Chem., 12(6):717-39.']"
CHEMONTID:0003588	2'-prenylated flavanones	"Flavanones that features a C5-isoprenoid substituent at the 2'-position."" []"	"['flavanones"" RELATED ChEBI_TERM [CHEBI:28863]']"	CHEMONTID:0003645	"['PMID:15790308 ""Botta B et al (2005). Prenylated flavonoids: pharmacology and biotechnology. Curr Med Chem., 12(6):717-39.']"
CHEMONTID:0003589	Imidazopyrazines	"Organic heteropolycyclic compounds containing a pyrazine ring fused to an imidazole ring. These also include hydrogenated derivatives of the imidazopyrazine moiety. Imidazole is 5-membered ring consisting of three carbon atoms, and two nitrogen centers at the 1- and 3-positions. Pyrazine is a 6-membered ring consisting of six carbon atoms and two nitrogen centers at ring positions 1 and 4."" []"	"['a pyrazoimidazole"" RELATED CHEMONT_TERM []', 'an imidazopyrazine"" RELATED CHEMONT_TERM []', 'imidazopyrazine"" RELATED ChEBI_TERM [CHEBI:37847]', 'Pyrazoimidazoles"" RELATED CHEMONT_TERM []']"	CHEMONTID:0000002	
CHEMONTID:0003590	Imidazo-[4,5-c]pyridines	"Organic heterocyclic compounds containing an imidazo-[4,5-c]pyridine ring system. Imidazo-[4,5-c]pyridine consists of an imidazole ring fused to a pyridine, so that the three ring nitrogen atoms are at the 1-, 2-, and 5-position, respectively."" []"	"['A pyrido[3,4-d]imidazole"" RELATED CHEMONT_TERM []', 'imidazopyridine"" RELATED ChEBI_TERM [CHEBI:46908]', 'Pyrido-[3,4-d]-imidazoles"" RELATED CHEMONT_TERM []', 'Pyrido[3,4-d]imidazoles"" RELATED CHEMONT_TERM []']"	CHEMONTID:0000328	
CHEMONTID:0003591	Sulfinyl sulfones	"Organic compounds containing a sulfinyl sulfone group, with the general structure RS(=O)S(R')(=O)=O or RS(=O)(=O)S(R')=O (R=organyl group, R'=H or organyl group)."" []"	"['oxygen molecular entity"" RELATED ChEBI_TERM [CHEBI:25806]', 'Sulfones"" BROAD MeSH_TERM [MESH:D02.886.590]', 'sulfur molecular entity"" RELATED ChEBI_TERM [CHEBI:26835]']"	CHEMONTID:0001157	
CHEMONTID:0003592	Phenanthro-perylenequinones	"Natural compounds or derivatives thereof that contain the phenanthroperylenequinone skeleton. Phenanthroperylenequinone is an octacyclic compound consisting of 2 1-hydroxy-9,10-dihydroanthracen-9-one ring system joined to each other with a naphthalene."" [DOI:10.1002/ejoc.201200184]"	"['a phenanthroperylenequinone"" RELATED CHEMONT_TERM []', 'carbopolycyclic compound"" RELATED ChEBI_TERM [CHEBI:35294]', 'Phenanthroperylenequinones"" RELATED CHEMONT_TERM []', 'quinone"" RELATED ChEBI_TERM [CHEBI:36141]']"	CHEMONTID:0002903	
CHEMONTID:0003593	Naphthalene sulfonamides	"Organic aromatic compounds that contain a naphthalene moiety that carries a sulfonamide (or a derivative thereof) at one or more positions. Naphthalene is a bicyclic compound that is made up of two fused benzene ring."" []"	"['naphthalenes"" RELATED ChEBI_TERM [CHEBI:25477]', 'sulfonamide"" RELATED ChEBI_TERM [CHEBI:35358]', 'Sulfonamides"" BROAD MeSH_TERM [MESH:D02.065.884]']"	CHEMONTID:0003597	
CHEMONTID:0003594	Pyridoazepine alkaloids	"Alkaloids are characterized by a pyrido[1,2- a]azepine nucleus usually linked with two carbon chains mostly forming terminal lactone rings. These compounds are believed to be derived from a protostemonine-type precursor have been discovered."" [PMID:12877922, PMID:16491444, URI:http\://hdl.handle.net/10453/8489]"	"['alkaloid"" BROAD ChEBI_TERM [CHEBI:22315]']"	CHEMONTID:0003427	"['PMID:12877922 ""Kaltenegger E et al (2003). Insecticidal pyrido[1,2-a]azepine alkaloids and related derivatives from Stemona species; Phytochemistry; 63(7):803-16.']"
CHEMONTID:0003595	1-naphthalene sulfonamides	"Organic aromatic compounds that contain a naphthalene moiety that carries a sulfonamide (or a derivative thereof) at the 1-position. Naphthalene is a bicyclic compound that is made up of two fused benzene ring."" []"	"['naphthalenes"" RELATED ChEBI_TERM [CHEBI:25477]', 'sulfonamide"" RELATED ChEBI_TERM [CHEBI:35358]', 'Sulfonamides"" BROAD MeSH_TERM [MESH:D02.065.884]']"	CHEMONTID:0003593	
CHEMONTID:0003596	2-naphthalene sulfonamides	"Organic aromatic compounds that contain a naphthalene moiety that carries a sulfonamide (or a derivative thereof) at the 1-position. Naphthalene is a bicyclic compound that is made up of two fused benzene ring."" []"	"['naphthalenes"" RELATED ChEBI_TERM [CHEBI:25477]', 'sulfonamide"" RELATED ChEBI_TERM [CHEBI:35358]', 'Sulfonamides"" BROAD MeSH_TERM [MESH:D02.065.884]']"	CHEMONTID:0003593	
CHEMONTID:0003597	Naphthalene sulfonic acids and derivatives	"Organic aromatic compounds that contain a naphthalene moiety that carries a sulfonic acid group (or a derivative thereof) at one or more positions. Naphthalene is a bicyclic compound that is made up of two fused benzene ring."" []"	"['naphthalenes"" RELATED ChEBI_TERM [CHEBI:25477]', 'sulfonic acid derivative"" RELATED ChEBI_TERM [CHEBI:33552]']"	CHEMONTID:0000023	
CHEMONTID:0003598	1-naphthalene sulfonic acids and derivatives	"Organic aromatic compounds that contain a naphthalene moiety that carries a sulfonic acid group (or a derivative thereof) at the 1-position. Naphthalene is a bicyclic compound that is made up of two fused benzene ring."" []"	"['naphthalenes"" RELATED ChEBI_TERM [CHEBI:25477]', 'sulfonic acid derivative"" RELATED ChEBI_TERM [CHEBI:33552]']"	CHEMONTID:0003597	
CHEMONTID:0003599	2-naphthalene sulfonic acids and derivatives	"Organic aromatic compounds that contain a naphthalene moiety that carries a sulfonic acid group (or a derivative thereof) at the 2-position. Naphthalene is a bicyclic compound that is made up of two fused benzene ring."" []"	"['naphthalenes"" RELATED ChEBI_TERM [CHEBI:25477]', 'sulfonic acid derivative"" RELATED ChEBI_TERM [CHEBI:33552]']"	CHEMONTID:0003597	
CHEMONTID:0003600	1-naphthalene sulfonates	"Organic aromatic compounds that contain a naphthalene moiety that carries a sulfonic acid group at the 1-position. Naphthalene is a bicyclic compound that is made up of two fused benzene ring."" []"	"['naphthalenesulfonic acid"" RELATED ChEBI_TERM [CHEBI:36336]']"	CHEMONTID:0003310	
CHEMONTID:0003601	2-naphthalene sulfonates	"Organic aromatic compounds that contain a naphthalene moiety that carries a sulfonic acid group at the 2-position. Naphthalene is a bicyclic compound that is made up of two fused benzene ring."" []"	"['naphthalenesulfonic acid"" RELATED ChEBI_TERM [CHEBI:36336]']"	CHEMONTID:0003310	
CHEMONTID:0003602	2-bromoanilines	"Organic compounds that contain an aniline carrying a bromine atom at the C2-position."" []"	"['organobromine compound"" RELATED ChEBI_TERM [CHEBI:37141]', 'substituted aniline"" RELATED ChEBI_TERM [CHEBI:48975]']"	CHEMONTID:0000284	
CHEMONTID:0003603	1-bromo,2-chlorobenzenes	"Organic aromatic compounds that containing a benzene ring substituted at two adjacent carbon centers with a bromine atom and a chlorine atom, respectively. These atoms are the only halogen substituents of the benzene ring."" []"	"['bromoarene"" RELATED ChEBI_TERM [CHEBI:37148]', 'chlorobenzenes"" RELATED ChEBI_TERM [CHEBI:23132]', 'Chlorobenzenes"" BROAD MeSH_TERM [MESH:D02.455.426.559.389.261]']"	CHEMONTID:0003664	
CHEMONTID:0003604	Ceramide 2-N-methylaminoethylphosphonates	"Phosphonosphingolipids consisting of a ceramide skeleton, which conjugated to the phosphonate moiety of a N-methyl linked 2-aminoethylphosphonate group."" [PMID:4733854]"	"['phosphonosphingolipid"" RELATED ChEBI_TERM [CHEBI:36695]', 'Phosphonosphingolipids"" BROAD LIPIDMAPS_TERM [LIPIDMAPS:SP03]']"	CHEMONTID:0003391	"['PMID:4733854 ""Matsuura F et al (1973). Identification of molecular species of ceramide 2-N-methyl-aminoethylphosphonates containing normal fatty acids and dihydroxy long chain bases from Turbo cornutus. J Biochem.;74(1):49-57.']"
CHEMONTID:0003605	Ceramide aminoethylphosphonates	"Phosphonosphingolipids consisting of a ceramide skeleton, which conjugated to a 2-aminoethylphosphonate group."" [PMID:1137715]"	"['ceramide 2-aminoethylphosphonate"" RELATED ChEBI_TERM [CHEBI:36494]', 'Ceramide ciliatines"" RELATED CHEMONT_TERM []', 'Phosphonosphingolipids"" BROAD LIPIDMAPS_TERM [LIPIDMAPS:SP03]']"	CHEMONTID:0003391	
